Sullivan, ncar, case sb1 125x125x128, two-part vis                              
  128
  0.1562500E+01  0.4687500E+01  0.7812500E+01  0.1093750E+02  0.1406250E+02  0.1718750E+02  0.2031250E+02  0.2343750E+02  0.2656250E+02  0.2968750E+02
  0.3281250E+02  0.3593750E+02  0.3906250E+02  0.4218750E+02  0.4531250E+02  0.4843750E+02  0.5156250E+02  0.5468750E+02  0.5781250E+02  0.6093750E+02
  0.6406250E+02  0.6718750E+02  0.7031250E+02  0.7343750E+02  0.7656250E+02  0.7968750E+02  0.8281250E+02  0.8593750E+02  0.8906250E+02  0.9218750E+02
  0.9531250E+02  0.9843750E+02  0.1015625E+03  0.1046875E+03  0.1078125E+03  0.1109375E+03  0.1140625E+03  0.1171875E+03  0.1203125E+03  0.1234375E+03
  0.1265625E+03  0.1296875E+03  0.1328125E+03  0.1359375E+03  0.1390625E+03  0.1421875E+03  0.1453125E+03  0.1484375E+03  0.1515625E+03  0.1546875E+03
  0.1578125E+03  0.1609375E+03  0.1640625E+03  0.1671875E+03  0.1703125E+03  0.1734375E+03  0.1765625E+03  0.1796875E+03  0.1828125E+03  0.1859375E+03
  0.1890625E+03  0.1921875E+03  0.1953125E+03  0.1984375E+03  0.2015625E+03  0.2046875E+03  0.2078125E+03  0.2109375E+03  0.2140625E+03  0.2171875E+03
  0.2203125E+03  0.2234375E+03  0.2265625E+03  0.2296875E+03  0.2328125E+03  0.2359375E+03  0.2390625E+03  0.2421875E+03  0.2453125E+03  0.2484375E+03
  0.2515625E+03  0.2546875E+03  0.2578125E+03  0.2609375E+03  0.2640625E+03  0.2671875E+03  0.2703125E+03  0.2734375E+03  0.2765625E+03  0.2796875E+03
  0.2828125E+03  0.2859375E+03  0.2890625E+03  0.2921875E+03  0.2953125E+03  0.2984375E+03  0.3015625E+03  0.3046875E+03  0.3078125E+03  0.3109375E+03
  0.3140625E+03  0.3171875E+03  0.3203125E+03  0.3234375E+03  0.3265625E+03  0.3296875E+03  0.3328125E+03  0.3359375E+03  0.3390625E+03  0.3421875E+03
  0.3453125E+03  0.3484375E+03  0.3515625E+03  0.3546875E+03  0.3578125E+03  0.3609375E+03  0.3640625E+03  0.3671875E+03  0.3703125E+03  0.3734375E+03
  0.3765625E+03  0.3796875E+03  0.3828125E+03  0.3859375E+03  0.3890625E+03  0.3921875E+03  0.3953125E+03  0.3984375E+03
  0.9073830E-01  0.3115622E+00  0.3010396E+00  0.2948943E+00  0.2821513E+00  0.2706927E+00  0.2598870E+00  0.2498839E+00  0.2418571E+00  0.2344319E+00
  0.2282074E+00  0.2229631E+00  0.2182117E+00  0.2131264E+00  0.2081218E+00  0.2035495E+00  0.1984161E+00  0.1931557E+00  0.1892764E+00  0.1856961E+00
  0.1823520E+00  0.1786774E+00  0.1741332E+00  0.1689357E+00  0.1642070E+00  0.1596979E+00  0.1559682E+00  0.1519416E+00  0.1483717E+00  0.1448119E+00
  0.1406505E+00  0.1365449E+00  0.1326165E+00  0.1289908E+00  0.1256094E+00  0.1219786E+00  0.1182042E+00  0.1137297E+00  0.1092400E+00  0.1043570E+00
  0.9981501E-01  0.9566467E-01  0.9084044E-01  0.8610008E-01  0.8232940E-01  0.7849050E-01  0.7420594E-01  0.6976175E-01  0.6563464E-01  0.6179953E-01
  0.5793174E-01  0.5376563E-01  0.4951138E-01  0.4554190E-01  0.4230870E-01  0.3892006E-01  0.3429875E-01  0.2949687E-01  0.2556277E-01  0.2159771E-01
  0.1758604E-01  0.1426456E-01  0.1171013E-01  0.1003529E-01  0.9259256E-02  0.8935207E-02  0.9079522E-02  0.9707937E-02  0.1065333E-01  0.1138051E-01
  0.1177857E-01  0.1181697E-01  0.1162585E-01  0.1129767E-01  0.1066455E-01  0.9096226E-02  0.5651127E-02  0.2370357E-02  0.1105042E-02  0.7611861E-03
  0.6357756E-03  0.5740994E-03  0.5297453E-03  0.4915541E-03  0.4556316E-03  0.4235092E-03  0.3977325E-03  0.3801851E-03  0.3706578E-03  0.3660278E-03
  0.3623517E-03  0.3581813E-03  0.3545148E-03  0.3520770E-03  0.3503274E-03  0.3484560E-03  0.3461456E-03  0.3437888E-03  0.3421343E-03  0.3409372E-03
  0.3383982E-03  0.3324954E-03  0.3223781E-03  0.3090268E-03  0.2946722E-03  0.2816545E-03  0.2713181E-03  0.2633956E-03  0.2572195E-03  0.2528472E-03
  0.2508183E-03  0.2515423E-03  0.2543840E-03  0.2582170E-03  0.2609467E-03  0.2618709E-03  0.2604558E-03  0.2584374E-03  0.2554471E-03  0.2527451E-03
  0.2493185E-03  0.2471107E-03  0.2471100E-03  0.2510558E-03  0.2581472E-03  0.2653546E-03  0.2728472E-03  0.2721036E-03
  0.7843455E-01  0.2183488E+00  0.2200211E+00  0.2201671E+00  0.2145599E+00  0.2080609E+00  0.2021252E+00  0.1963831E+00  0.1904930E+00  0.1842393E+00
