 Igor Esau, NERSC,Bergen,Norway, igore@nersc.no, code LESNIC,closure DMM,conditions STANDARD,run 64x64x64,set C8(414-474 min)     
  64
  0.0000000E+00  0.3125000E+01  0.9375000E+01  0.1562500E+02  0.2187500E+02  0.2812500E+02  0.3437500E+02  0.4062500E+02  0.4687500E+02  0.5312500E+02  0.5937500E+02  0.6562500E+02  0.7187500E+02  0.7812500E+02  0.8437500E+02  0.9062500E+02  0.9687500E+02  0.1031250E+03  0.1093750E+03  0.1156250E+03  0.1218750E+03  0.1281250E+03  0.1343750E+03  0.1406250E+03  0.1468750E+03  0.1531250E+03  0.1593750E+03  0.1656250E+03  0.1718750E+03  0.1781250E+03  0.1843750E+03  0.1906250E+03  0.1968750E+03  0.2031250E+03  0.2093750E+03  0.2156250E+03  0.2218750E+03  0.2281250E+03  0.2343750E+03  0.2406250E+03  0.2468750E+03  0.2531250E+03  0.2593750E+03  0.2656250E+03  0.2718750E+03  0.2781250E+03  0.2843750E+03  0.2906250E+03  0.2968750E+03  0.3031250E+03  0.3093750E+03  0.3156250E+03  0.3218750E+03  0.3281250E+03  0.3343750E+03  0.3406250E+03  0.3468750E+03  0.3531250E+03  0.3593750E+03  0.3656250E+03  0.3718750E+03  0.3781250E+03  0.3843750E+03  0.3906250E+03
  0.0000000E+00 -0.2158528E-01 -0.4552841E-01 -0.4887467E-01 -0.5022259E-01 -0.4807621E-01 -0.4726683E-01 -0.4538485E-01 -0.4364643E-01 -0.4253256E-01 -0.4094399E-01 -0.3843000E-01 -0.3522984E-01 -0.3348562E-01 -0.3146672E-01 -0.2927125E-01 -0.2652026E-01 -0.2374406E-01 -0.2100728E-01 -0.1841617E-01 -0.1600854E-01 -0.1360365E-01 -0.1153420E-01 -0.9692879E-02 -0.7715573E-02 -0.6193877E-02 -0.4732103E-02 -0.3246283E-02 -0.2385098E-02 -0.1648670E-02 -0.1083603E-02 -0.8470945E-03 -0.6305903E-03 -0.6509598E-03 -0.5253531E-03 -0.4013994E-03 -0.2683734E-03 -0.2030074E-03 -0.1053416E-03 -0.5132549E-04 -0.4119209E-04 -0.4136657E-04 -0.2854768E-04 -0.1301256E-04  0.2025591E-05  0.1333342E-04  0.2029142E-04  0.2251986E-04  0.1947983E-04  0.1323766E-04  0.7208185E-05  0.3052065E-05  0.3063456E-05  0.6279317E-05  0.7201065E-05  0.5048603E-06 -0.1313320E-04 -0.2883368E-04 -0.4259091E-04 -0.4663891E-04 -0.4333290E-04 -0.3537699E-04 -0.2570199E-04 -0.1868566E-04
 -0.6938557E-01 -0.4669773E-01 -0.2165203E-01 -0.1720319E-01 -0.1481133E-01 -0.1335983E-01 -0.1210461E-01 -0.1102603E-01 -0.9975789E-02 -0.8968086E-02 -0.8272368E-02 -0.7642509E-02 -0.7061088E-02 -0.6602034E-02 -0.6089874E-02 -0.5568218E-02 -0.5105013E-02 -0.4743792E-02 -0.4456807E-02 -0.4120804E-02 -0.3727042E-02 -0.3385673E-02 -0.3060985E-02 -0.2704666E-02 -0.2399299E-02 -0.2010799E-02 -0.1576661E-02 -0.1176228E-02 -0.7573507E-03 -0.3811123E-03 -0.7322614E-04  0.2162383E-03  0.4511103E-03  0.6499134E-03  0.7766318E-03  0.7701853E-03  0.6448844E-03  0.4746163E-03  0.3310759E-03  0.2304086E-03  0.1594911E-03  0.1092006E-03  0.7173033E-04  0.4534510E-04  0.2764847E-04  0.1616248E-04  0.8565432E-05  0.3787047E-05  0.2062066E-05  0.2085575E-05  0.1844112E-05  0.5817049E-06 -0.1126353E-05 -0.2434112E-05 -0.2881399E-05 -0.2244196E-05 -0.5151227E-06  0.2294406E-05  0.5309775E-05  0.6302346E-05  0.4106247E-05 -0.9027181E-06 -0.6294493E-05 -0.8548110E-05
  0.0000000E+00 -0.1301120E-01 -0.2856050E-01 -0.2856789E-01 -0.2714823E-01 -0.2322367E-01 -0.2149959E-01 -0.1901301E-01 -0.1695284E-01 -0.1392453E-01 -0.1143436E-01 -0.9410219E-02 -0.7791458E-02 -0.5883474E-02 -0.4579461E-02 -0.2787185E-02 -0.1166239E-02  0.1441114E-03  0.7638116E-03  0.1518700E-02  0.2125438E-02  0.2555095E-02  0.2768131E-02  0.2908801E-02  0.3181844E-02  0.2858351E-02  0.2808840E-02  0.2681780E-02  0.2418796E-02  0.1917640E-02  0.1663482E-02  0.1030324E-02  0.6583514E-03  0.2377131E-03  0.7649874E-04  0.5556285E-04  0.5272381E-04  0.3788868E-04  0.3618500E-04  0.4034600E-04  0.4433003E-04  0.4646439E-04  0.4549478E-04  0.4205610E-04  0.3866525E-04  0.3656898E-04  0.3626213E-04  0.3677123E-04  0.3769469E-04  0.3861654E-04  0.3835506E-04  0.3746468E-04  0.3610528E-04  0.3402250E-04  0.3149010E-04  0.2882346E-04  0.2633013E-04  0.2414353E-04  0.2269244E-04  0.2062009E-04  0.1737933E-04  0.1214347E-04  0.5646900E-05  0.1114236E-05
 -0.4936314E-01 -0.3263572E-01 -0.1337020E-01 -0.9646596E-02 -0.7666786E-02 -0.6367494E-02 -0.5404409E-02 -0.4534057E-02 -0.3737034E-02 -0.2994866E-02 -0.2415930E-02 -0.1904187E-02 -0.1462746E-02 -0.1094587E-02 -0.7437594E-03 -0.4519189E-03 -0.1809029E-03  0.4531325E-04  0.2379025E-03  0.4398942E-03  0.6498623E-03  0.8146947E-03  0.9766299E-03  0.1102319E-02  0.1192634E-02  0.1269186E-02  0.1283922E-02  0.1267389E-02  0.1233147E-02  0.1131006E-02  0.9988226E-03  0.9054972E-03  0.8500604E-03  0.7503736E-03  0.5517435E-03  0.3285699E-03  0.1740136E-03  0.9683260E-04  0.5558081E-04  0.2697064E-04  0.8415600E-05 -0.1789825E-05 -0.5766330E-05 -0.5563451E-05 -0.3558241E-05 -0.1587561E-05 -0.5888794E-06 -0.5086445E-06 -0.1108796E-05 -0.1992721E-05 -0.2607854E-05 -0.2777181E-05 -0.2389672E-05 -0.1669494E-05 -0.1049919E-05 -0.8179923E-06 -0.1170262E-05 -0.1994538E-05 -0.2502690E-05 -0.1650258E-05  0.7727917E-06  0.4278925E-05  0.7639000E-05  0.9039883E-05
  0.0000000E+00 -0.4681220E-02 -0.1000811E-01 -0.1056481E-01 -0.1049447E-01 -0.9764496E-02 -0.9588347E-02 -0.9051050E-02 -0.8580260E-02 -0.8279908E-02 -0.8068398E-02 -0.7616100E-02 -0.7229971E-02 -0.6772424E-02 -0.6459426E-02 -0.6129101E-02 -0.5646819E-02 -0.5336612E-02 -0.4862275E-02 -0.4568066E-02 -0.3962005E-02 -0.3804629E-02 -0.3334234E-02 -0.3020592E-02 -0.2605027E-02 -0.2441008E-02 -0.2002267E-02 -0.1719872E-02 -0.1346235E-02 -0.1125034E-02 -0.9026910E-03 -0.6011556E-03 -0.3529460E-03 -0.1000613E-03 -0.5478289E-04 -0.3329172E-04 -0.2807507E-04  0.2952730E-04 -0.1163313E-04 -0.9586860E-05  0.1134319E-04  0.7419948E-05  0.5649845E-05  0.1452085E-05 -0.5818166E-06  0.1364761E-05  0.4313059E-05  0.9152025E-05  0.1396061E-04  0.1717426E-04  0.1830868E-04  0.1772844E-04  0.1737132E-04  0.1841643E-04  0.2105867E-04  0.2386154E-04  0.2517684E-04  0.2350741E-04  0.1913552E-04  0.1503053E-04  0.1138739E-04  0.8574421E-05  0.5801589E-05  0.2458063E-05
 -0.1172642E-01 -0.6793594E-02 -0.1215097E-02 -0.4067868E-03 -0.1743659E-03 -0.8375776E-04 -0.3758193E-04 -0.1417668E-04 -0.5210060E-06  0.2869238E-04  0.4055166E-04  0.5850664E-04  0.7206359E-04  0.8339734E-04  0.9981867E-04  0.7906565E-04  0.7174534E-04  0.7882877E-04  0.8174491E-04  0.7122205E-04  0.7189606E-04  0.8297480E-04  0.5695432E-04  0.5089358E-04  0.5415234E-04  0.2547970E-04  0.4764880E-05  0.5829647E-05 -0.3422618E-05 -0.2426035E-04 -0.4871606E-04 -0.8814952E-04 -0.1424238E-03 -0.1793336E-03 -0.1741786E-03 -0.1404421E-03 -0.1019718E-03 -0.7028219E-04 -0.3903768E-04 -0.1487197E-04 -0.5868479E-05 -0.2976344E-05 -0.1677447E-05 -0.1063787E-05 -0.7304572E-06 -0.5736251E-06 -0.5231406E-06 -0.4934209E-06 -0.4496463E-06 -0.4160752E-06 -0.4009505E-06 -0.3859997E-06 -0.3635013E-06 -0.3419219E-06 -0.3231782E-06 -0.3011448E-06 -0.2854538E-06 -0.2861466E-06 -0.3060701E-06 -0.3288157E-06 -0.3264963E-06 -0.3095336E-06 -0.2889560E-06 -0.2760270E-06
  0.0000000E+00  0.8073608E-02  0.2207247E-01  0.2285565E-01  0.2454593E-01  0.2309469E-01  0.2340048E-01  0.2317974E-01  0.2316648E-01  0.2335104E-01  0.2341304E-01  0.2240059E-01  0.2194047E-01  0.2211175E-01  0.2147593E-01  0.2162390E-01  0.2224203E-01  0.2215569E-01  0.2196325E-01  0.2328842E-01  0.2244876E-01  0.2189657E-01  0.2158539E-01  0.2033436E-01  0.1928695E-01  0.1696114E-01  0.1472424E-01  0.1128339E-01  0.9193780E-02  0.6368620E-02  0.2239226E-02 -0.2021438E-02 -0.5649197E-02 -0.6910340E-02 -0.6975062E-02 -0.6088217E-02 -0.5031596E-02 -0.3075786E-02 -0.9802376E-03 -0.3787834E-03 -0.2027127E-03 -0.1037537E-03 -0.1845833E-04  0.7795094E-04  0.1778557E-03  0.2388643E-03  0.2367515E-03  0.1889012E-03  0.1383712E-03  0.9024907E-04  0.2694094E-04 -0.5226771E-04 -0.1272393E-03 -0.1882899E-03 -0.2313655E-03 -0.2503975E-03 -0.2494633E-03 -0.2534828E-03 -0.2787588E-03 -0.3274409E-03 -0.3736389E-03 -0.3952376E-03 -0.3768164E-03 -0.2764551E-03
  0.0000000E+00  0.1058634E-04  0.3595505E-04  0.2374476E-04  0.1489971E-04  0.5433851E-05 -0.4699501E-05 -0.4724073E-05 -0.4503534E-05 -0.9969500E-05 -0.1293036E-04 -0.1366079E-04 -0.1732938E-04 -0.2290455E-04 -0.1982642E-04 -0.2069982E-04 -0.2181380E-04 -0.1701756E-04 -0.1536771E-04 -0.1519754E-04 -0.1461246E-04 -0.1235263E-04 -0.1443475E-04 -0.1512967E-04 -0.1002611E-04 -0.3330664E-05 -0.5045841E-06  0.3136601E-05  0.4648128E-05  0.4196976E-05  0.2708908E-05  0.5021797E-06 -0.1023984E-05 -0.2472187E-05 -0.2097619E-05 -0.1130366E-05 -0.5438965E-06  0.2645613E-06  0.4004550E-06  0.9694455E-07  0.3120335E-07  0.2068768E-07  0.6441743E-08  0.3506846E-08  0.2233139E-08  0.1143060E-08  0.1165384E-08  0.1755224E-08  0.1817373E-08  0.1361725E-08  0.1005199E-08  0.1245206E-08  0.1731186E-08  0.1806497E-08  0.1370778E-08  0.6171142E-09 -0.2575236E-09 -0.1184638E-08 -0.1823802E-08 -0.1802639E-08 -0.1255534E-08 -0.4479856E-09  0.8283733E-10  0.3378192E-08
  0.0000000E+00  0.2848498E-02  0.1345342E-01  0.1188684E-01  0.1166669E-01  0.9688205E-02  0.9143450E-02  0.8081894E-02  0.7922721E-02  0.7681408E-02  0.6711861E-02  0.6339576E-02  0.5182924E-02  0.4709594E-02  0.3318596E-02  0.2500345E-02  0.1392488E-02  0.1044871E-02 -0.9865329E-04 -0.1520112E-02 -0.2314537E-02 -0.3152671E-02 -0.4221166E-02 -0.5640956E-02 -0.7711136E-02 -0.9161480E-02 -0.1185680E-01 -0.1292109E-01 -0.1581471E-01 -0.1795377E-01 -0.1909316E-01 -0.1677559E-01 -0.1302081E-01 -0.8822158E-02 -0.4423252E-02 -0.1918376E-02 -0.9177457E-03 -0.2308866E-03  0.6473400E-04  0.1204739E-03  0.1037371E-03  0.7459977E-04  0.5448994E-04  0.4594698E-04  0.4078290E-04  0.3671201E-04  0.2957522E-04  0.2373297E-04  0.2328341E-04  0.2408106E-04  0.2335100E-04  0.2008113E-04  0.1456041E-04  0.1204919E-04  0.1460241E-04  0.1968445E-04  0.2465032E-04  0.2932724E-04  0.3324781E-04  0.3609240E-04  0.3592905E-04  0.3188263E-04  0.2900169E-04  0.2640431E-04
