 Igor Esau, NERSC,Bergen,Norway, igore@nersc.no, code LESNIC,closure DMM,conditions STANDARD,run 128x128x128,set C9(474-534 min)  
 128
  0.0000000E+00  0.1562500E+01  0.4687500E+01  0.7812500E+01  0.1093750E+02  0.1406250E+02  0.1718750E+02  0.2031250E+02  0.2343750E+02  0.2656250E+02  0.2968750E+02  0.3281250E+02  0.3593750E+02  0.3906250E+02  0.4218750E+02  0.4531250E+02  0.4843750E+02  0.5156250E+02  0.5468750E+02  0.5781250E+02  0.6093750E+02  0.6406250E+02  0.6718750E+02  0.7031250E+02  0.7343750E+02  0.7656250E+02  0.7968750E+02  0.8281250E+02  0.8593750E+02  0.8906250E+02  0.9218750E+02  0.9531250E+02  0.9843750E+02  0.1015625E+03  0.1046875E+03  0.1078125E+03  0.1109375E+03  0.1140625E+03  0.1171875E+03  0.1203125E+03  0.1234375E+03  0.1265625E+03  0.1296875E+03  0.1328125E+03  0.1359375E+03  0.1390625E+03  0.1421875E+03  0.1453125E+03  0.1484375E+03  0.1515625E+03  0.1546875E+03  0.1578125E+03  0.1609375E+03  0.1640625E+03  0.1671875E+03  0.1703125E+03  0.1734375E+03  0.1765625E+03  0.1796875E+03  0.1828125E+03  0.1859375E+03  0.1890625E+03  0.1921875E+03  0.1953125E+03  0.1984375E+03  0.2015625E+03  0.2046875E+03  0.2078125E+03  0.2109375E+03  0.2140625E+03  0.2171875E+03  0.2203125E+03  0.2234375E+03  0.2265625E+03  0.2296875E+03  0.2328125E+03  0.2359375E+03  0.2390625E+03  0.2421875E+03  0.2453125E+03  0.2484375E+03  0.2515625E+03  0.2546875E+03  0.2578125E+03  0.2609375E+03  0.2640625E+03  0.2671875E+03  0.2703125E+03  0.2734375E+03  0.2765625E+03  0.2796875E+03  0.2828125E+03  0.2859375E+03  0.2890625E+03  0.2921875E+03  0.2953125E+03  0.2984375E+03  0.3015625E+03  0.3046875E+03  0.3078125E+03  0.3109375E+03  0.3140625E+03  0.3171875E+03  0.3203125E+03  0.3234375E+03  0.3265625E+03  0.3296875E+03  0.3328125E+03  0.3359375E+03  0.3390625E+03  0.3421875E+03  0.3453125E+03  0.3484375E+03  0.3515625E+03  0.3546875E+03  0.3578125E+03  0.3609375E+03  0.3640625E+03  0.3671875E+03  0.3703125E+03  0.3734375E+03  0.3765625E+03  0.3796875E+03  0.3828125E+03  0.3859375E+03  0.3890625E+03  0.3921875E+03  0.3953125E+03
  0.0000000E+00 -0.1937803E-01 -0.4144228E-01 -0.4504216E-01 -0.4737645E-01 -0.4677630E-01 -0.4672224E-01 -0.4697592E-01 -0.4618449E-01 -0.4563849E-01 -0.4539115E-01 -0.4423270E-01 -0.4373606E-01 -0.4307359E-01 -0.4216050E-01 -0.4097359E-01 -0.4016667E-01 -0.3928493E-01 -0.3847566E-01 -0.3698845E-01 -0.3584500E-01 -0.3456497E-01 -0.3322691E-01 -0.3227470E-01 -0.3141597E-01 -0.2982920E-01 -0.2911050E-01 -0.2790215E-01 -0.2654886E-01 -0.2514446E-01 -0.2376727E-01 -0.2268235E-01 -0.2154277E-01 -0.2065732E-01 -0.1960005E-01 -0.1827944E-01 -0.1679800E-01 -0.1570227E-01 -0.1468329E-01 -0.1382281E-01 -0.1269630E-01 -0.1164284E-01 -0.1053402E-01 -0.9592590E-02 -0.8728877E-02 -0.7806442E-02 -0.6885343E-02 -0.6139647E-02 -0.5300529E-02 -0.4562030E-02 -0.3817141E-02 -0.3186231E-02 -0.2597522E-02 -0.2117072E-02 -0.1631992E-02 -0.1277278E-02 -0.9425404E-03 -0.7461894E-03 -0.5491797E-03 -0.4839451E-03 -0.4800215E-03 -0.4792798E-03 -0.5117602E-03 -0.4974857E-03 -0.4408922E-03 -0.3650700E-03 -0.2972450E-03 -0.2300685E-03 -0.1887452E-03 -0.1472628E-03 -0.9990510E-04 -0.7148348E-04 -0.5697387E-04 -0.4926946E-04 -0.4319073E-04 -0.3561019E-04 -0.2926180E-04 -0.2613219E-04 -0.2683947E-04 -0.3048287E-04 -0.3754761E-04 -0.4804333E-04 -0.6189820E-04 -0.7766504E-04 -0.9308109E-04 -0.1058139E-03 -0.1148748E-03 -0.1207935E-03 -0.1247935E-03 -0.1278181E-03 -0.1300540E-03 -0.1309491E-03 -0.1303364E-03 -0.1284085E-03 -0.1257016E-03 -0.1225552E-03 -0.1194265E-03 -0.1166789E-03 -0.1143001E-03 -0.1121890E-03 -0.1100944E-03 -0.1078174E-03 -0.1055198E-03 -0.1032134E-03 -0.1010205E-03 -0.9897185E-04 -0.9715086E-04 -0.9546350E-04 -0.9359870E-04 -0.9121755E-04 -0.8811255E-04 -0.8428668E-04 -0.7981123E-04 -0.7482329E-04 -0.6954688E-04 -0.6406383E-04 -0.5853533E-04 -0.5320605E-04 -0.4815506E-04 -0.4319312E-04 -0.3816561E-04 -0.3307283E-04 -0.2793396E-04 -0.2293412E-04 -0.1824418E-04 -0.1390998E-04 -0.9941093E-05 -0.6354440E-05
 -0.6117013E-01 -0.4144426E-01 -0.1903221E-01 -0.1508448E-01 -0.1298278E-01 -0.1171238E-01 -0.1086610E-01 -0.1011928E-01 -0.9419830E-02 -0.8761473E-02 -0.8246285E-02 -0.7786872E-02 -0.7341797E-02 -0.6960793E-02 -0.6624294E-02 -0.6269668E-02 -0.5957369E-02 -0.5727490E-02 -0.5471540E-02 -0.5225190E-02 -0.5056738E-02 -0.4879804E-02 -0.4648466E-02 -0.4420867E-02 -0.4214277E-02 -0.4030759E-02 -0.3863838E-02 -0.3683026E-02 -0.3511142E-02 -0.3362293E-02 -0.3204499E-02 -0.3038493E-02 -0.2889661E-02 -0.2766839E-02 -0.2640973E-02 -0.2508619E-02 -0.2386616E-02 -0.2277030E-02 -0.2179177E-02 -0.2100691E-02 -0.2013883E-02 -0.1877260E-02 -0.1757386E-02 -0.1649994E-02 -0.1509468E-02 -0.1369441E-02 -0.1248554E-02 -0.1138726E-02 -0.1033614E-02 -0.9365004E-03 -0.8342419E-03 -0.7106670E-03 -0.5773092E-03 -0.4340381E-03 -0.2935033E-03 -0.1587784E-03 -0.2063192E-04  0.1134077E-03  0.2304260E-03  0.3446357E-03  0.4627113E-03  0.5635236E-03  0.6246912E-03  0.6301382E-03  0.5865231E-03  0.5145608E-03  0.4328460E-03  0.3538000E-03  0.2850989E-03  0.2239284E-03  0.1689760E-03  0.1245087E-03  0.9210643E-04  0.6853326E-04  0.5092694E-04  0.3780500E-04  0.2773006E-04  0.1979552E-04  0.1356537E-04  0.8891970E-05  0.5466371E-05  0.3059087E-05  0.1536035E-05  0.8789456E-06  0.8251739E-06  0.8129699E-06  0.5091699E-06 -0.8181784E-07 -0.7447600E-06 -0.1231436E-05 -0.1511327E-05 -0.1690274E-05 -0.1750268E-05 -0.1609008E-05 -0.1273670E-05 -0.9151388E-06 -0.6921347E-06 -0.6129653E-06 -0.6315897E-06 -0.7016924E-06 -0.7969392E-06 -0.8746093E-06 -0.8833015E-06 -0.7913436E-06 -0.6206484E-06 -0.4245395E-06 -0.2503435E-06 -0.1337547E-06 -0.9026669E-07 -0.8710910E-07 -0.6726891E-07  0.2034642E-08  0.8169545E-07  0.8265729E-07  0.5684662E-08 -0.1181985E-06 -0.2574357E-06 -0.3551634E-06 -0.4010431E-06 -0.3953354E-06 -0.3903102E-06 -0.5022619E-06 -0.7873743E-06 -0.1215432E-05 -0.1685243E-05 -0.2060720E-05 -0.2183582E-05 -0.2158641E-05
  0.0000000E+00 -0.1170044E-01 -0.2567681E-01 -0.2675403E-01 -0.2690231E-01 -0.2485368E-01 -0.2411695E-01 -0.2215653E-01 -0.2100520E-01 -0.1967534E-01 -0.1837647E-01 -0.1669910E-01 -0.1520162E-01 -0.1369209E-01 -0.1254355E-01 -0.1110587E-01 -0.9730650E-02 -0.8513637E-02 -0.7743923E-02 -0.6612806E-02 -0.5545018E-02 -0.4532309E-02 -0.3633470E-02 -0.2820390E-02 -0.1900409E-02 -0.1127932E-02 -0.5796520E-03 -0.1398622E-04  0.5964239E-03  0.1346686E-02  0.2053575E-02  0.2331587E-02  0.2869403E-02  0.3276504E-02  0.3469009E-02  0.3888425E-02  0.4124383E-02  0.4495122E-02  0.4620588E-02  0.4736303E-02  0.4752068E-02  0.4829861E-02  0.4710084E-02  0.4718644E-02  0.4754504E-02  0.4735813E-02  0.4572965E-02  0.4392709E-02  0.4232041E-02  0.4094800E-02  0.3857142E-02  0.3580264E-02  0.3285096E-02  0.2998528E-02  0.2677672E-02  0.2417926E-02  0.2077481E-02  0.1751713E-02  0.1342037E-02  0.1014639E-02  0.6420235E-03  0.4033811E-03  0.2240487E-03  0.1451902E-03  0.9708063E-04  0.6761552E-04  0.3508739E-04  0.1726511E-04  0.1935315E-04  0.1932667E-04  0.1915828E-04  0.2476780E-04  0.2795015E-04  0.3088077E-04  0.3052806E-04  0.2998266E-04  0.3011031E-04  0.3020579E-04  0.3018784E-04  0.3033754E-04  0.3016611E-04  0.2961031E-04  0.2872426E-04  0.2797382E-04  0.2761426E-04  0.2758955E-04  0.2764623E-04  0.2762616E-04  0.2734620E-04  0.2679286E-04  0.2604984E-04  0.2508993E-04  0.2423667E-04  0.2357879E-04  0.2337801E-04  0.2350655E-04  0.2390454E-04  0.2443829E-04  0.2485981E-04  0.2489820E-04  0.2436247E-04  0.2322729E-04  0.2173635E-04  0.2017986E-04  0.1867455E-04  0.1725361E-04  0.1603419E-04  0.1505119E-04  0.1431263E-04  0.1380132E-04  0.1341542E-04  0.1309423E-04  0.1285369E-04  0.1266755E-04  0.1252674E-04  0.1235291E-04  0.1206707E-04  0.1167976E-04  0.1120381E-04  0.1062307E-04  0.9921147E-05  0.9064685E-05  0.8076201E-05  0.6990030E-05  0.5797019E-05  0.4457452E-05  0.2990394E-05  0.1752675E-05
 -0.4202032E-01 -0.2812200E-01 -0.1194777E-01 -0.8672676E-02 -0.6967051E-02 -0.5979645E-02 -0.5310172E-02 -0.4623843E-02 -0.4080727E-02 -0.3616989E-02 -0.3217506E-02 -0.2853113E-02 -0.2544422E-02 -0.2261474E-02 -0.2010396E-02 -0.1801198E-02 -0.1564339E-02 -0.1346953E-02 -0.1165370E-02 -0.9901770E-03 -0.8482061E-03 -0.7295228E-03 -0.5920387E-03 -0.4574313E-03 -0.3542914E-03 -0.2772539E-03 -0.2073588E-03 -0.1443269E-03 -0.6796900E-04  0.3388845E-04  0.1411238E-03  0.2249436E-03  0.2745186E-03  0.3296601E-03  0.3820067E-03  0.4376552E-03  0.5064911E-03  0.5441950E-03  0.5891412E-03  0.6382515E-03  0.6752060E-03  0.7142198E-03  0.7475885E-03  0.7778622E-03  0.8207685E-03  0.8602057E-03  0.8850209E-03  0.9274628E-03  0.9672620E-03  0.9883887E-03  0.1003268E-02  0.1001621E-02  0.9834416E-03  0.9548540E-03  0.9236402E-03  0.8839507E-03  0.8251322E-03  0.7624888E-03  0.7092749E-03  0.6626251E-03  0.6056881E-03  0.5121682E-03  0.3771859E-03  0.2306284E-03  0.1001663E-03  0.2449206E-05 -0.5708332E-04 -0.8656741E-04 -0.9560386E-04 -0.9108197E-04 -0.7921715E-04 -0.6516482E-04 -0.5218842E-04 -0.4063866E-04 -0.3066017E-04 -0.2253742E-04 -0.1613962E-04 -0.1114476E-04 -0.7359817E-05 -0.4632900E-05 -0.2724400E-05 -0.1427823E-05 -0.5935814E-06 -0.1291526E-06  0.1921690E-07 -0.2600665E-07 -0.8369908E-07 -0.5087100E-07  0.6792630E-07  0.2023189E-06  0.2831425E-06  0.3137303E-06  0.3276391E-06  0.3278608E-06  0.2641505E-06  0.1688674E-06  0.1050284E-06  0.6432920E-07  0.2734156E-07  0.4257199E-10  0.1245249E-08  0.2197470E-07  0.1655948E-07 -0.5522589E-07 -0.1569586E-06 -0.2306527E-06 -0.2725140E-06 -0.2783984E-06 -0.2441895E-06 -0.1984127E-06 -0.1522041E-06 -0.1010740E-06 -0.3988429E-07  0.2824777E-07  0.6693972E-07  0.5808464E-07  0.1495109E-07 -0.3690711E-07 -0.6469298E-07 -0.4765770E-07  0.2864757E-07  0.1583360E-06  0.3087975E-06  0.4429675E-06  0.5583136E-06  0.6935128E-06  0.8013769E-06  0.8302750E-06
  0.0000000E+00 -0.4492487E-02 -0.9542837E-02 -0.1014794E-01 -0.1020983E-01 -0.9926521E-02 -0.9806652E-02 -0.9645009E-02 -0.9536698E-02 -0.9315348E-02 -0.9098144E-02 -0.8845109E-02 -0.8670017E-02 -0.8574157E-02 -0.8427683E-02 -0.8141221E-02 -0.7984440E-02 -0.7808037E-02 -0.7634874E-02 -0.7332482E-02 -0.7150863E-02 -0.7027071E-02 -0.6764208E-02 -0.6572415E-02 -0.6402619E-02 -0.6225138E-02 -0.6107715E-02 -0.5861621E-02 -0.5709400E-02 -0.5531697E-02 -0.5285400E-02 -0.5117745E-02 -0.4887249E-02 -0.4745518E-02 -0.4563532E-02 -0.4370251E-02 -0.4230470E-02 -0.4065606E-02 -0.3929940E-02 -0.3767239E-02 -0.3636157E-02 -0.3448143E-02 -0.3182051E-02 -0.3022394E-02 -0.2800792E-02 -0.2670149E-02 -0.2510053E-02 -0.2379925E-02 -0.2201014E-02 -0.2097180E-02 -0.1937184E-02 -0.1798217E-02 -0.1633465E-02 -0.1493063E-02 -0.1324976E-02 -0.1153642E-02 -0.9954021E-03 -0.8389878E-03 -0.6778467E-03 -0.4844983E-03 -0.3004922E-03 -0.1672069E-03 -0.5546107E-04 -0.1596780E-04 -0.1921167E-04 -0.1727291E-04 -0.1570634E-04 -0.1699023E-04 -0.5346120E-05  0.2771564E-05  0.1005801E-05  0.6425552E-05  0.8639949E-05  0.1188727E-04  0.9605133E-05  0.5522646E-05  0.5949547E-05  0.9560065E-05  0.1344026E-04  0.1596000E-04  0.1914927E-04  0.2250778E-04  0.2427888E-04  0.2377068E-04  0.2155029E-04  0.1813204E-04  0.1411119E-04  0.1037196E-04  0.7312973E-05  0.4943910E-05  0.2875116E-05  0.1053020E-05 -0.4101651E-06 -0.1342940E-05 -0.1611014E-05 -0.1257521E-05 -0.5453500E-06  0.9343713E-07  0.3788203E-06  0.3502013E-06  0.8401322E-07 -0.1917902E-06 -0.4076603E-06 -0.5034228E-06 -0.4440590E-06 -0.2441713E-06 -0.2398007E-07  0.7161797E-07 -0.8082181E-07 -0.5698777E-06 -0.1283711E-05 -0.2050653E-05 -0.2785219E-05 -0.3473959E-05 -0.4119409E-05 -0.4638659E-05 -0.4960643E-05 -0.5104570E-05 -0.5136454E-05 -0.5088796E-05 -0.4994362E-05 -0.4812966E-05 -0.4415112E-05 -0.3737250E-05 -0.2863617E-05 -0.1911360E-05 -0.1014805E-05 -0.3628107E-06
 -0.1090449E-01 -0.6302463E-02 -0.1142568E-02 -0.4279212E-03 -0.2105161E-03 -0.1306364E-03 -0.8856528E-04 -0.5460045E-04 -0.3191568E-04 -0.4988433E-05  0.9743357E-05  0.1407936E-04  0.3382538E-04  0.4846197E-04  0.5261125E-04  0.6043785E-04  0.6397525E-04  0.7050707E-04  0.8018294E-04  0.8297725E-04  0.8572191E-04  0.9348522E-04  0.9466501E-04  0.9315574E-04  0.9840495E-04  0.1023754E-03  0.1037767E-03  0.1066762E-03  0.1080432E-03  0.1075212E-03  0.1068166E-03  0.1057681E-03  0.1074170E-03  0.1103779E-03  0.1131686E-03  0.1149912E-03  0.1166199E-03  0.1233007E-03  0.1238863E-03  0.1128794E-03  0.1093652E-03  0.1116748E-03  0.1060198E-03  0.1017446E-03  0.1023523E-03  0.1007326E-03  0.1009563E-03  0.1005828E-03  0.9808844E-04  0.9463072E-04  0.9087485E-04  0.8451365E-04  0.7606872E-04  0.6670052E-04  0.5163668E-04  0.3664168E-04  0.1504262E-04 -0.1043099E-04 -0.3733439E-04 -0.7627184E-04 -0.1166306E-03 -0.1471454E-03 -0.1545311E-03 -0.1381096E-03 -0.1125505E-03 -0.8872517E-04 -0.6940599E-04 -0.5359223E-04 -0.4175505E-04 -0.3091227E-04 -0.2039372E-04 -0.1139440E-04 -0.6137601E-05 -0.3751724E-05 -0.2345388E-05 -0.1466552E-05 -0.9290511E-06 -0.6308160E-06 -0.4638988E-06 -0.3725575E-06 -0.3167351E-06 -0.2781655E-06 -0.2506745E-06 -0.2310991E-06 -0.2183478E-06 -0.2133778E-06 -0.2122600E-06 -0.2111650E-06 -0.2102436E-06 -0.2086200E-06 -0.2024187E-06 -0.1908360E-06 -0.1774302E-06 -0.1660823E-06 -0.1581981E-06 -0.1537531E-06 -0.1505647E-06 -0.1460306E-06 -0.1406661E-06 -0.1361714E-06 -0.1332682E-06 -0.1312432E-06 -0.1286775E-06 -0.1256827E-06 -0.1238797E-06 -0.1244244E-06 -0.1264855E-06 -0.1282906E-06 -0.1283651E-06 -0.1263791E-06 -0.1233196E-06 -0.1207115E-06 -0.1201253E-06 -0.1216142E-06 -0.1238023E-06 -0.1238285E-06 -0.1195847E-06 -0.1132180E-06 -0.1087976E-06 -0.1081506E-06 -0.1099303E-06 -0.1120965E-06 -0.1134792E-06 -0.1132316E-06 -0.1100824E-06 -0.1029079E-06 -0.9269099E-07 -0.8714073E-07
  0.0000000E+00  0.6391104E-02  0.2004415E-01  0.1959041E-01  0.2086608E-01  0.1990783E-01  0.2017584E-01  0.1997576E-01  0.1979070E-01  0.1965195E-01  0.1989629E-01  0.1958651E-01  0.1945123E-01  0.1957362E-01  0.1945230E-01  0.1932694E-01  0.1905233E-01  0.1878412E-01  0.1817674E-01  0.1812115E-01  0.1813859E-01  0.1783141E-01  0.1757615E-01  0.1739650E-01  0.1729491E-01  0.1684632E-01  0.1697838E-01  0.1675099E-01  0.1634975E-01  0.1592479E-01  0.1572848E-01  0.1543613E-01  0.1542391E-01  0.1513588E-01  0.1485084E-01  0.1465276E-01  0.1430115E-01  0.1422990E-01  0.1419139E-01  0.1422543E-01  0.1412508E-01  0.1371034E-01  0.1331204E-01  0.1303615E-01  0.1279555E-01  0.1256032E-01  0.1197654E-01  0.1169852E-01  0.1124774E-01  0.1059296E-01  0.9520712E-02  0.8456688E-02  0.7278046E-02  0.6169883E-02  0.4721441E-02  0.2928117E-02  0.1134636E-02 -0.5181862E-03 -0.2691812E-02 -0.5239537E-02 -0.7705439E-02 -0.9806864E-02 -0.1052159E-01 -0.9607173E-02 -0.8573759E-02 -0.7304383E-02 -0.5963852E-02 -0.4854967E-02 -0.3472509E-02 -0.2280255E-02 -0.1341429E-02 -0.7058940E-03 -0.3022779E-03 -0.8709649E-04  0.5005269E-04  0.1390339E-03  0.1933130E-03  0.2257384E-03  0.2446508E-03  0.2478425E-03  0.2407373E-03  0.2288123E-03  0.2122813E-03  0.1915555E-03  0.1686818E-03  0.1427562E-03  0.1112027E-03  0.7497771E-04  0.3616541E-04 -0.1458287E-05 -0.3012887E-04 -0.4458733E-04 -0.4455832E-04 -0.3371180E-04 -0.1819570E-04 -0.2587358E-05  0.1062618E-04  0.2121666E-04  0.2979182E-04  0.3647759E-04  0.4167224E-04  0.4446400E-04  0.4411607E-04  0.3965143E-04  0.3086942E-04  0.1797494E-04  0.7431699E-06 -0.2209298E-04 -0.5066613E-04 -0.8351699E-04 -0.1194296E-03 -0.1577749E-03 -0.1991651E-03 -0.2444150E-03 -0.2934399E-03 -0.3440890E-03 -0.3920268E-03 -0.4330167E-03 -0.4650523E-03 -0.4888486E-03 -0.5052442E-03 -0.5134022E-03 -0.5116888E-03 -0.4970507E-03 -0.4658472E-03 -0.4135354E-03 -0.3333725E-03 -0.2101151E-03
  0.0000000E+00  0.1062895E-04  0.3183172E-04  0.9755739E-05 -0.6273939E-06 -0.5690975E-05 -0.7160758E-05 -0.1005806E-04 -0.1389604E-04 -0.1615242E-04 -0.1746552E-04 -0.2011523E-04 -0.2557845E-04 -0.2804215E-04 -0.2684228E-04 -0.2594270E-04 -0.2526743E-04 -0.2606982E-04 -0.2701418E-04 -0.2743989E-04 -0.2877080E-04 -0.2846875E-04 -0.2677291E-04 -0.2711468E-04 -0.2929163E-04 -0.3138747E-04 -0.3074374E-04 -0.2914408E-04 -0.3083685E-04 -0.3253196E-04 -0.3163964E-04 -0.3227826E-04 -0.3235284E-04 -0.3175285E-04 -0.3283414E-04 -0.3305261E-04 -0.3278915E-04 -0.3025954E-04 -0.3029910E-04 -0.3232239E-04 -0.2935965E-04 -0.2612884E-04 -0.2416839E-04 -0.2156396E-04 -0.2003906E-04 -0.1812290E-04 -0.1487305E-04 -0.1249648E-04 -0.1019768E-04 -0.6974352E-05 -0.4333084E-05 -0.2390818E-05 -0.2058451E-06  0.2226293E-05  0.4763276E-05  0.5657731E-05  0.4803416E-05  0.4110000E-05  0.3241793E-05  0.2046309E-05  0.6087668E-06 -0.8389899E-06 -0.1403553E-05 -0.1146726E-05 -0.5835681E-06 -0.2079164E-06 -0.5273107E-07  0.1188188E-06  0.1823012E-06  0.3037203E-06  0.4029150E-06  0.3353524E-06  0.2050880E-06  0.9751046E-07  0.4160746E-07  0.1870943E-07  0.8883586E-08  0.4217818E-08  0.2148866E-08  0.1370991E-08  0.1313121E-08  0.1365681E-08  0.1213922E-08  0.7405356E-09  0.2723218E-09  0.2838796E-09  0.6782274E-09  0.1166183E-08  0.1472867E-08  0.1508743E-08  0.1513505E-08  0.1581548E-08  0.1554941E-08  0.1376850E-08  0.1131802E-08  0.9743362E-09  0.9976958E-09  0.1139627E-08  0.1249788E-08  0.1269017E-08  0.1216000E-08  0.1096049E-08  0.9218087E-09  0.6914344E-09  0.4646876E-09  0.3452412E-09  0.3356223E-09  0.3669614E-09  0.3894684E-09  0.3554310E-09  0.2168557E-09 -0.2369825E-10 -0.2743648E-09 -0.4161715E-09 -0.4305710E-09 -0.3515656E-09 -0.1688562E-09  0.9898738E-10  0.3361220E-09  0.4330385E-09  0.3877731E-09  0.3016674E-09  0.2815501E-09  0.3219353E-09  0.3391540E-09  0.2796270E-09  0.1401719E-09  0.4408681E-09
  0.0000000E+00  0.1278537E-02  0.1176221E-01  0.1030929E-01  0.1029745E-01  0.9124956E-02  0.8898099E-02  0.8253819E-02  0.8063064E-02  0.7522972E-02  0.7099137E-02  0.6518942E-02  0.6177441E-02  0.5804823E-02  0.5324815E-02  0.4965688E-02  0.4693616E-02  0.4222821E-02  0.3723051E-02  0.3148347E-02  0.2607759E-02  0.2203883E-02  0.1881607E-02  0.1543341E-02  0.9326102E-03  0.5297457E-03  0.1525725E-03 -0.3800835E-03 -0.7754274E-03 -0.1159654E-02 -0.1607365E-02 -0.1966366E-02 -0.2350234E-02 -0.2547934E-02 -0.2850949E-02 -0.3334332E-02 -0.3971502E-02 -0.4600174E-02 -0.5030323E-02 -0.5592593E-02 -0.6063275E-02 -0.6479978E-02 -0.6962315E-02 -0.7279288E-02 -0.7932171E-02 -0.8746281E-02 -0.9328941E-02 -0.1030628E-01 -0.1122570E-01 -0.1213698E-01 -0.1296874E-01 -0.1379979E-01 -0.1419219E-01 -0.1501852E-01 -0.1533501E-01 -0.1569750E-01 -0.1590837E-01 -0.1525326E-01 -0.1451730E-01 -0.1369119E-01 -0.1187213E-01 -0.9396626E-02 -0.6008849E-02 -0.2837309E-02 -0.6687379E-03  0.6191396E-03  0.1366919E-02  0.1711641E-02  0.1611681E-02  0.1302066E-02  0.9913375E-03  0.7062438E-03  0.4895717E-03  0.3476160E-03  0.2678035E-03  0.2249403E-03  0.1906688E-03  0.1601463E-03  0.1320398E-03  0.1060781E-03  0.8325477E-04  0.6438704E-04  0.4917835E-04  0.3663535E-04  0.2715218E-04  0.2114653E-04  0.1850487E-04  0.1882479E-04  0.2081223E-04  0.2378633E-04  0.2612880E-04  0.2760044E-04  0.2843740E-04  0.2863667E-04  0.2778822E-04  0.2572325E-04  0.2278959E-04  0.1976668E-04  0.1791884E-04  0.1792719E-04  0.1895518E-04  0.1960732E-04  0.1941474E-04  0.1873956E-04  0.1770712E-04  0.1659885E-04  0.1611385E-04  0.1648584E-04  0.1784422E-04  0.2019441E-04  0.2300046E-04  0.2533202E-04  0.2640734E-04  0.2587418E-04  0.2415064E-04  0.2254089E-04  0.2203074E-04  0.2272285E-04  0.2468227E-04  0.2804027E-04  0.3220305E-04  0.3651716E-04  0.4045192E-04  0.4343426E-04  0.4458333E-04  0.4291676E-04  0.3719550E-04  0.2428318E-04
